epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,513.425,1.65934,3.61116,1.41401,0.47815,0.50509,0.4702,0.25256,1.62596,1.82081,1.42442,0.00018413,0.00018413,0.00018413
